,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
178,108年07月04日,2883,開發金,9.50,9.20,0.3,息,10.10,8.28,9.20,9.20,除權息資料,109年第4季,13.66,0.87,
179,108年07月04日,3005,神基,45.85,42.85,2.9983169999999997,息,47.10,38.60,42.85,42.85,除權息資料,110年第1季,24.83,0.85,
180,108年07月04日,3019,亞光,87.00,84.70,2.3,息,93.10,76.30,84.70,84.70,除權息資料,110年第1季,40.86,1.08,
181,108年07月04日,3038,全台,18.35,17.85,0.5,息,19.60,16.10,17.85,17.85,除權息資料,110年第1季,12.38,0.34,
182,108年07月04日,3040,遠見,32.05,30.05,2.0,息,33.05,27.05,30.05,30.05,除權息資料,110年第1季,29.39,0.64,
183,108年07月04日,3296,勝德,16.45,15.45,1.0,息,16.95,13.95,15.45,15.45,除權息資料,110年第1季,14.75,-0.36,
184,108年07月04日,3338,泰碩,63.20,62.00,1.2,息,68.20,55.80,62.00,62.00,除權息資料,110年第1季,19.21,0.13,
185,108年07月04日,3530,晶相光,82.20,80.20,1.9987689999999998,息,88.20,72.20,80.20,80.20,除權息資料,110年第1季,30.14,1.53,
186,108年07月04日,3607,谷崧,19.85,19.35,0.5,息,21.25,17.45,19.35,19.35,除權息資料,110年第1季,21.17,-0.48,
187,108年07月04日,4148,全宇生技-KY,52.00,49.60,2.4,息,54.50,44.65,49.60,49.60,除權息資料,110年第1季,29.46,0.42,
188,108年07月04日,4545,銘鈺,22.30,21.95,0.35,息,24.10,19.80,21.95,21.95,除權息資料,110年第1季,21.97,0.02,
189,108年07月04日,4916,事欣科,36.15,33.67,2.472703,息,37.00,30.35,33.65,33.67,除權息資料,110年第1季,15.09,0.4,
190,108年07月04日,5388,中磊,67.60,65.10,2.496941,息,71.60,58.60,65.10,65.10,除權息資料,110年第1季,32.17,0.56,
191,108年07月04日,6224,聚鼎,59.50,55.75,3.75,息,61.30,50.20,55.80,55.75,除權息資料,110年第1季,28.15,1.7,
192,108年07月04日,6655,科定,51.00,49.00,2.0,息,53.90,44.10,49.00,49.00,除權息資料,110年第1季,34.77,0.99,
193,108年07月05日,2421,建準,33.65,31.65,2.0,息,34.80,28.50,31.65,31.65,除權息資料,110年第1季,18.61,0.37,
194,108年07月05日,2453,凌群,14.75,14.25,0.5,息,15.65,12.85,14.25,14.25,除權息資料,110年第1季,19.25,0.43,
195,108年07月05日,2493,揚博,31.05,28.55,2.5,息,31.40,25.70,28.55,28.55,除權息資料,110年第1季,18.85,0.78,
196,108年07月05日,2915,潤泰全,76.00,70.50,5.5,息,77.50,63.50,70.50,70.50,除權息資料,110年第1季,157.46,12.8,
197,108年07月05日,3021,鴻名,15.25,14.50,0.75,息,15.95,13.05,14.50,14.50,除權息資料,110年第1季,12.99,0.36,
198,108年07月05日,4968,立積,92.30,90.80,1.492018,息,99.80,81.80,90.80,90.80,除權息資料,110年第1季,38.64,4.06,
199,108年07月05日,4989,榮科,25.60,24.00,1.6,息,26.40,21.60,24.00,24.00,除權息資料,110年第1季,14.14,0.64,
200,108年07月05日,9188,精熙-DR,4.80,4.65,0.14080499999999999,息,5.11,4.19,4.65,4.65,除權息資料,97年第4季,0.00,0.83,
201,108年07月05日,9939,宏全,56.70,54.40,2.3,息,59.80,49.00,54.40,54.40,除權息資料,110年第1季,42.41,1.67,
202,108年07月05日,9945,潤泰新,44.55,42.55,2.0,息,46.80,38.30,42.55,42.55,除權息資料,110年第1季,62.70,4.56,
203,108年07月08日,1582,信錦,84.90,78.40,6.5,息,86.20,70.60,78.40,78.40,除權息資料,110年第1季,48.44,1.02,
204,108年07月08日,1802,台玻,12.25,11.95,0.3,息,13.10,10.80,11.95,11.95,除權息資料,110年第1季,15.59,0.61,
205,108年07月08日,2017,官田鋼,8.02,7.62,0.4,息,8.38,6.86,7.62,7.62,除權息資料,110年第1季,12.62,0.48,
206,108年07月08日,2357,華碩,232.00,217.00,15.0,息,238.50,195.50,217.00,217.00,除權息資料,110年第1季,291.87,13.18,
207,108年07月08日,2433,互盛電,50.10,46.60,3.5,息,51.20,41.95,46.60,46.60,除權息資料,110年第1季,30.42,0.61,
208,108年07月08日,2454,聯發科,321.00,312.00,9.0,息,343.00,281.00,312.00,312.00,除權息資料,110年第1季,260.17,16.21,
209,108年07月08日,2612,中航,34.45,32.85,1.6,息,36.10,29.60,32.85,32.85,除權息資料,110年第1季,50.81,1.12,
210,108年07月08日,3028,增你強,23.45,21.75,1.7,息,23.90,19.60,21.75,21.75,除權息資料,110年第1季,21.47,0.9,
211,108年07月08日,3035,智原,54.50,53.70,0.8,息,59.00,48.35,53.70,53.70,除權息資料,110年第1季,26.56,0.68,
212,108年07月08日,3090,日電貿,60.30,53.80,6.5,息,59.10,48.45,53.80,53.80,除權息資料,110年第1季,24.60,1.25,
213,108年07月08日,3130,一零四,173.50,164.98,8.510256,息,181.00,148.50,165.00,164.98,除權息資料,110年第1季,47.11,3.13,
214,108年07月08日,3698,隆達,15.20,15.00,0.197021,息,16.50,13.50,15.00,15.00,除權息資料,109年第4季,19.66,-1.24,
215,108年07月08日,4739,康普,84.20,81.00,3.2,息,89.10,72.90,81.00,81.00,除權息資料,110年第1季,39.44,1.0,
216,108年07月08日,4958,臻鼎-KY,104.50,100.04,4.4597739999999995,息,110.00,90.10,100.00,100.04,除權息資料,110年第1季,78.94,1.0,
217,108年07月08日,5876,上海商銀,57.40,55.40,2.0,息,60.90,49.90,55.40,55.40,除權息資料,110年第1季,35.70,0.83,
218,108年07月08日,6136,富爾特,21.25,19.75,1.5,息,21.70,17.80,19.75,19.75,除權息資料,110年第1季,23.34,-0.07,
219,108年07月08日,6205,詮欣,27.85,26.35,1.5,息,28.95,23.75,26.35,26.35,除權息資料,110年第1季,25.99,0.3,
220,108年07月08日,8462,柏文,301.00,269.10,31.895917999999998,權息,296.00,242.50,269.00,269.10,除權息資料,110年第1季,30.28,1.28,
221,108年07月08日,8481,政伸,61.30,58.30,3.0,息,64.10,52.50,58.30,58.30,除權息資料,110年第1季,22.74,1.41,
222,108年07月08日,9904,寶成,39.10,37.60,1.5,息,41.35,33.85,37.60,37.60,除權息資料,110年第1季,41.37,2.13,
223,108年07月09日,1464,得力,26.40,24.90,1.5,息,27.35,22.45,24.90,24.90,除權息資料,110年第1季,12.40,0.25,
224,108年07月09日,1507,永大,67.50,65.70,1.8,息,72.20,59.20,65.70,65.70,除權息資料,110年第1季,29.43,0.53,
225,108年07月09日,1612,宏泰,10.20,9.88,0.32,息,10.85,8.90,9.88,9.88,除權息資料,110年第1季,17.54,0.56,
226,108年07月09日,1615,大山,17.95,16.60,1.35,息,18.25,14.95,16.60,16.60,除權息資料,110年第1季,17.00,0.36,
227,108年07月09日,2312,金寶,10.60,10.30,0.3,息,11.30,9.27,10.30,10.30,除權息資料,110年第1季,11.34,0.06,
228,108年07月09日,2314,台揚,25.60,25.40,0.2,息,27.90,22.90,25.40,25.40,除權息資料,110年第1季,10.10,-0.49,
229,108年07月09日,2395,研華,264.00,257.20,6.7956710000000005,息,282.50,231.50,257.00,257.20,除權息資料,110年第1季,40.61,2.48,
230,108年07月09日,2404,漢唐,157.50,147.50,10.0,息,162.00,133.00,147.50,147.50,除權息資料,110年第1季,39.61,3.92,
231,108年07月09日,2467,志聖,33.65,31.15,2.5,息,34.25,28.05,31.15,31.15,除權息資料,110年第1季,18.00,1.01,
232,108年07月09日,2634,漢翔,34.40,33.06,1.34,息,36.35,29.80,33.05,33.06,除權息資料,110年第1季,14.55,-0.28,
233,108年07月09日,2809,京城銀,34.35,32.85,1.5,息,36.10,29.60,32.85,32.85,除權息資料,110年第1季,42.89,2.17,
234,108年07月09日,2887E,台新戊特,55.50,53.12,2.375,息,58.40,47.85,53.10,53.12,除權息資料,109年第4季,15.88,1.17,
235,108年07月09日,2887F,台新戊特二,51.70,51.53,0.166575,息,56.60,46.40,51.50,51.53,除權息資料,109年第4季,15.88,1.17,
236,108年07月09日,3031,佰鴻,12.35,11.83,0.52,息,13.00,10.65,11.85,11.83,除權息資料,110年第1季,15.76,0.28,
237,108年07月09日,3044,健鼎,112.00,106.10,5.9,息,116.50,95.50,106.00,106.10,除權息資料,110年第1季,72.15,2.68,
238,108年07月09日,3045,台灣大,122.00,116.45,5.54897,息,128.00,105.00,116.50,116.45,除權息資料,110年第1季,24.29,1.01,
239,108年07月09日,3708,上緯投控,84.80,79.80,5.0,息,87.70,71.90,79.80,79.80,除權息資料,110年第1季,58.15,0.59,
240,108年07月09日,4144,康聯-KY,29.35,28.82,0.525,息,31.70,25.95,28.80,28.82,除權息資料,109年第2季,28.57,-0.93,
241,108年07月09日,4164,承業醫,45.00,43.20,1.7938880000000001,息,47.50,38.90,43.20,43.20,除權息資料,110年第1季,38.12,0.67,
242,108年07月09日,4560,強信-KY,55.60,52.12,3.4705160000000004,息,57.30,46.95,52.10,52.12,除權息資料,110年第1季,22.99,0.28,
243,108年07月09日,5215,科嘉-KY,43.80,41.30,2.5,息,45.40,37.20,41.30,41.30,除權息資料,110年第1季,46.18,3.12,
244,108年07月09日,6197,佳必琪,31.70,29.70,2.0,息,32.65,26.75,29.70,29.70,除權息資料,110年第1季,22.05,0.48,
245,108年07月09日,6525,捷敏-KY,76.50,65.90,10.590909,權息,72.40,59.40,65.90,65.90,除權息資料,110年第1季,26.93,1.53,
246,108年07月09日,6591,動力-KY,43.05,41.55,1.4975889999999998,息,45.70,37.40,41.55,41.55,除權息資料,110年第1季,45.41,2.41,
247,108年07月09日,8046,南電,40.40,39.70,0.7,息,43.65,35.75,39.70,39.70,除權息資料,110年第1季,52.45,2.45,
248,108年07月09日,8163,達方,46.50,43.00,3.5,息,47.30,38.70,43.00,43.00,除權息資料,110年第1季,31.84,0.72,
249,108年07月09日,8926,台汽電,27.55,26.05,1.5,息,28.65,23.45,26.05,26.05,除權息資料,110年第1季,20.96,0.51,
250,108年07月10日,1232,大統益,130.00,125.00,5.0,息,137.50,112.50,125.00,125.00,除權息資料,110年第1季,31.52,3.05,
251,108年07月10日,1233,天仁,39.60,37.70,1.9,息,41.45,33.95,37.70,37.70,除權息資料,110年第1季,16.45,0.18,
252,108年07月10日,1618,合機,8.50,8.20,0.3,息,9.02,7.38,8.20,8.20,除權息資料,110年第1季,19.91,0.28,
253,108年07月10日,1723,中碳,135.00,129.70,5.3,息,142.50,117.00,129.50,129.70,除權息資料,110年第1季,29.35,1.01,
254,108年07月10日,2369,菱生,8.40,8.20,0.1999,息,9.02,7.38,8.20,8.20,除權息資料,110年第1季,13.56,0.29,
255,108年07月10日,2464,盟立,48.95,45.65,3.3,息,50.20,41.10,45.65,45.65,除權息資料,110年第1季,21.62,0.72,
256,108年07月10日,3094,聯傑,18.00,17.20,0.8,息,18.90,15.50,17.20,17.20,除權息資料,110年第1季,12.98,0.21,
257,108年07月10日,3532,台勝科,120.50,111.50,9.0,息,122.50,100.50,111.50,111.50,除權息資料,110年第1季,53.24,0.84,
258,108年07月10日,5471,松翰,32.20,30.12,2.08,息,33.10,27.15,30.10,30.12,除權息資料,110年第1季,24.72,1.6,
259,108年07月10日,5538,東明-KY,35.85,33.85,2.0,息,37.20,30.50,33.85,33.85,除權息資料,110年第1季,25.79,1.2,
260,108年07月10日,6213,聯茂,117.50,113.70,3.8,息,125.00,102.50,113.50,113.70,除權息資料,110年第1季,41.96,1.93,
261,108年07月10日,6671,三能-KY,47.45,44.45,3.0,息,48.85,40.05,44.45,44.45,除權息資料,110年第1季,28.04,0.7,
262,108年07月10日,9802,鈺齊-KY,74.60,70.97,3.6257,息,78.00,63.90,71.00,70.97,除權息資料,110年第1季,45.76,1.75,
263,108年07月11日,1338,廣華-KY,70.40,66.90,3.5,息,73.50,60.30,66.90,66.90,除權息資料,110年第1季,76.93,1.37,
264,108年07月11日,1341,富林-KY,58.00,55.00,3.0,息,60.50,49.50,55.00,55.00,除權息資料,110年第1季,27.21,2.18,
265,108年07月11日,1419,新紡,41.80,40.95,0.8475219999999999,息,45.00,36.90,40.95,40.95,除權息資料,110年第1季,30.64,0.22,
266,108年07月11日,1476,儒鴻,398.00,387.00,11.0,息,425.50,348.50,387.00,387.00,除權息資料,110年第1季,74.75,4.95,
267,108年07月11日,1531,高林股,16.10,15.60,0.5,息,17.15,14.05,15.60,15.60,除權息資料,110年第1季,19.39,0.08,
268,108年07月11日,1592,英瑞-KY,27.00,26.15,0.843409,權,29.70,23.55,27.00,27.00,除權息資料,110年第1季,4.75,-3.54,
269,108年07月11日,1713,國化,18.70,17.99,0.71,息,19.75,16.20,18.00,17.99,除權息資料,110年第1季,16.02,0.23,
270,108年07月11日,1809,中釉,12.85,12.65,0.2,息,13.90,11.40,12.65,12.65,除權息資料,110年第1季,17.42,0.08,
271,108年07月11日,1904,正隆,20.60,19.50,1.1,息,21.45,17.55,19.50,19.50,除權息資料,110年第1季,24.09,1.12,
272,108年07月11日,2012,春雨,24.00,22.70,1.3,息,24.95,20.45,22.70,22.70,除權息資料,110年第1季,13.13,0.47,
273,108年07月11日,2313,華通,26.30,25.50,0.8,息,28.05,22.95,25.50,25.50,除權息資料,110年第1季,25.16,0.78,
274,108年07月11日,2344,華邦電,16.85,15.85,1.0,息,17.40,14.30,15.85,15.85,除權息資料,110年第1季,17.12,0.4,
275,108年07月11日,2345,智邦,133.00,129.00,3.9984,息,141.50,116.50,129.00,129.00,除權息資料,110年第1季,27.98,2.02,
276,108年07月11日,2356,英業達,25.50,24.00,1.5,息,26.40,21.60,24.00,24.00,除權息資料,110年第1季,14.65,0.32,
277,108年07月11日,2373,震旦行,99.20,93.20,6.0,息,102.50,83.90,93.20,93.20,除權息資料,110年第1季,35.29,1.15,
278,108年07月11日,2409,友達,9.30,8.80,0.5,息,9.68,7.92,8.80,8.80,除權息資料,110年第1季,20.11,1.25,
279,108年07月11日,2459,敦吉,39.70,36.70,3.0,息,40.35,33.05,36.70,36.70,除權息資料,110年第1季,40.31,1.18,
280,108年07月11日,2606,裕民,34.60,32.80,1.8,息,36.05,29.55,32.80,32.80,除權息資料,110年第1季,28.02,0.41,
281,108年07月11日,2888,新光金,9.50,9.30,0.2,息,10.20,8.37,9.30,9.30,除權息資料,109年第4季,18.12,1.12,
282,108年07月11日,2890,永豐金,13.00,12.36,0.636,息,13.55,11.15,12.35,12.36,除權息資料,109年第4季,13.83,1.09,
283,108年07月11日,3014,聯陽,36.40,33.69,2.700234,息,37.05,30.35,33.70,33.69,除權息資料,110年第1季,32.98,2.33,
284,108年07月11日,3026,禾伸堂,108.00,99.00,9.0,息,108.50,89.10,99.00,99.00,除權息資料,110年第1季,53.66,3.45,
285,108年07月11日,3050,鈺德,11.45,11.15,0.3,息,12.25,10.05,11.15,11.15,除權息資料,110年第1季,15.96,0.17,
286,108年07月11日,3705,永信,44.25,42.05,2.2,息,46.25,37.85,42.05,42.05,除權息資料,110年第1季,24.54,0.62,
287,108年07月11日,4133,亞諾法,28.50,27.90,0.6,息,30.65,25.15,27.90,27.90,除權息資料,110年第1季,19.50,0.16,
288,108年07月11日,4306,炎洲,13.15,12.57,0.571554,權息,13.90,11.35,12.65,12.65,除權息資料,110年第1季,19.07,1.83,
289,108年07月11日,5305,敦南,34.85,32.65,2.19919,息,35.90,29.40,32.65,32.65,除權息資料,109年第3季,30.01,7.7,
290,108年07月11日,6115,鎰勝,43.90,40.90,3.0,息,44.95,36.85,40.90,40.90,除權息資料,110年第1季,25.91,0.75,
291,108年07月11日,6214,精誠,77.30,72.30,5.0,息,79.50,65.10,72.30,72.30,除權息資料,110年第1季,56.97,2.03,
292,108年07月11日,6278,台表科,70.00,68.70,1.3,息,75.50,61.90,68.70,68.70,除權息資料,110年第1季,47.51,1.37,
293,108年07月11日,6477,安集,23.80,23.00,0.8,息,25.30,20.70,23.00,23.00,除權息資料,110年第1季,23.36,0.09,
294,108年07月11日,6666,羅麗芬-KY,227.00,200.00,27.0,權息,220.00,180.00,200.00,200.00,除權息資料,110年第1季,34.65,0.31,
295,108年07月11日,6669,緯穎,356.50,340.50,16.0,息,374.50,306.50,340.50,340.50,除權息資料,110年第1季,149.86,9.72,
296,108年07月11日,8072,陞泰,20.55,20.05,0.5,息,22.05,18.05,20.05,20.05,除權息資料,110年第1季,27.12,0.06,
297,108年07月11日,8104,錸寶,57.50,54.50,3.0,息,59.90,49.05,54.50,54.50,除權息資料,110年第1季,30.72,1.01,
298,108年07月11日,8210,勤誠,68.20,64.20,4.0,息,70.60,57.80,64.20,64.20,除權息資料,110年第1季,33.48,1.05,
299,108年07月11日,8464,億豐,251.50,241.50,10.0,息,265.50,217.50,241.50,241.50,除權息資料,110年第1季,56.69,4.38,
300,108年07月11日,8478,東哥遊艇,42.20,40.19,2.00066,息,44.20,36.20,40.20,40.19,除權息資料,110年第1季,27.85,0.1,
301,108年07月11日,9924,福興,46.85,44.45,2.4,息,48.85,40.05,44.45,44.45,除權息資料,110年第1季,31.92,0.88,
302,108年07月11日,9930,中聯資源,53.30,51.30,2.0,息,56.40,46.20,51.30,51.30,除權息資料,110年第1季,22.50,0.79,
303,108年07月12日,1325,恆大,16.05,15.55,0.5,息,17.10,14.00,15.55,15.55,除權息資料,110年第1季,45.62,1.84,
304,108年07月12日,1611,中電,9.59,9.44,0.15,息,10.35,8.50,9.44,9.44,除權息資料,110年第1季,13.14,0.08,
305,108年07月12日,2020,美亞,16.60,15.20,1.4,息,16.70,13.70,15.20,15.20,除權息資料,110年第1季,15.76,1.47,
306,108年07月12日,2375,凱美,45.80,42.80,3.0,息,47.05,38.55,42.80,42.80,除權息資料,110年第1季,59.21,1.8,
307,108年07月12日,2462,良得電,28.25,27.75,0.5,息,30.50,25.00,27.75,27.75,除權息資料,110年第1季,17.97,-0.3,
308,108年07月12日,2615,萬海,19.45,18.84,0.605629,息,20.70,17.00,18.85,18.84,除權息資料,110年第1季,26.77,6.62,
309,108年07月12日,2838A,聯邦銀甲特,55.30,52.90,2.4,息,58.10,47.65,52.90,52.90,除權息資料,110年第1季,18.47,0.31,
310,108年07月12日,2897A,王道銀甲特,10.35,10.31,0.038424,息,11.30,9.28,10.30,10.31,除權息資料,110年第1季,11.92,0.17,
311,108年07月12日,3024,憶聲,7.00,6.68,0.32,息,7.34,6.02,6.68,6.68,除權息資料,110年第1季,9.54,0.06,
312,108年07月12日,3034,聯詠,183.00,174.20,8.8,息,191.50,157.00,174.00,174.20,除權息資料,110年第1季,75.63,9.66,
313,108年07月12日,3055,蔚華科,26.20,25.20,1.0,息,27.70,22.70,25.20,25.20,除權息資料,110年第1季,23.22,-1.06,
314,108年07月12日,3481,群創,7.41,7.35,0.06,息,8.08,6.62,7.35,7.35,除權息資料,110年第1季,25.21,1.15,
315,108年07月12日,4977,眾達-KY,95.70,89.41,6.2871,權息,98.30,80.50,89.40,89.41,除權息資料,110年第1季,32.94,0.71,
316,108年07月12日,4999,鑫禾,47.20,43.70,3.5,息,48.05,39.35,43.70,43.70,除權息資料,110年第1季,45.19,0.71,
317,108年07月12日,5515,建國,10.75,10.25,0.5,息,11.25,9.23,10.25,10.25,除權息資料,110年第1季,18.14,0.54,
318,108年07月12日,6166,凌華,40.55,39.24,1.300016,息,43.15,35.35,39.25,39.24,除權息資料,110年第1季,20.78,0.01,
319,108年07月12日,6192,巨路,82.00,78.70,3.3,息,86.50,70.90,78.70,78.70,除權息資料,110年第1季,47.02,1.62,
320,108年07月15日,1104,環泥,20.00,19.00,1.0,息,20.90,17.10,19.00,19.00,除權息資料,110年第1季,28.89,0.35,
321,108年07月15日,1215,卜蜂,69.40,66.40,3.0,息,73.00,59.80,66.40,66.40,除權息資料,110年第1季,32.94,1.45,
322,108年07月15日,1410,南染,27.25,25.95,1.3,息,28.50,23.40,25.95,25.95,除權息資料,110年第1季,17.59,0.26,
323,108年07月15日,1614,三洋電,28.60,27.69,0.9085979999999999,息,30.45,24.95,27.70,27.69,除權息資料,110年第1季,19.75,0.23,
324,108年07月15日,2324,仁寶,20.45,19.25,1.2,息,21.15,17.35,19.25,19.25,除權息資料,110年第1季,23.59,0.6,
325,108年07月15日,2376,技嘉,53.50,50.50,3.0,息,55.50,45.45,50.50,50.50,除權息資料,110年第1季,48.39,4.34,
326,108年07月15日,2401,凌陽,13.10,12.74,0.36,息,14.00,11.50,12.75,12.74,除權息資料,110年第1季,14.69,0.37,
327,108年07月15日,2608,嘉里大榮,37.60,36.04,1.56,息,39.60,32.45,36.05,36.04,除權息資料,110年第1季,22.64,0.65,
328,108年07月15日,2616,山隆,30.85,29.24,1.6000020000000001,息,32.15,26.35,29.25,29.24,除權息資料,110年第1季,38.41,0.64,
329,108年07月15日,2891,中信金,21.60,20.60,1.0,息,22.65,18.55,20.60,20.60,除權息資料,109年第4季,20.26,2.15,
330,108年07月15日,2891B,中信金乙特,65.00,62.75,2.25,息,69.00,56.50,62.80,62.75,除權息資料,109年第4季,20.26,2.15,
331,108年07月15日,2903,遠百,23.70,22.85,0.85,息,25.10,20.60,22.85,22.85,除權息資料,110年第1季,22.90,0.5,
332,108年07月15日,6257,矽格,31.25,29.19,2.059843,息,32.10,26.30,29.20,29.19,除權息資料,110年第1季,29.06,1.27,
333,108年07月15日,6533,晶心科,127.50,126.80,0.697086,息,139.00,114.50,127.00,126.80,除權息資料,110年第1季,27.94,0.65,
334,108年07月15日,6670,復盛應用,199.00,188.00,11.0,息,206.50,169.50,188.00,188.00,除權息資料,110年第1季,54.32,5.84,
335,108年07月15日,8016,矽創,145.50,140.50,5.0,息,154.50,126.50,140.50,140.50,除權息資料,110年第1季,54.58,6.55,
336,108年07月15日,9902,台火,9.90,9.60,0.3,息,10.55,8.64,9.60,9.60,除權息資料,110年第1季,12.60,0.05,
337,108年07月15日,9907,統一實,13.25,12.78,0.47,息,14.05,11.55,12.80,12.78,除權息資料,110年第1季,12.00,0.12,
338,108年07月16日,"=""00714""",群益道瓊美國地產,22.25,22.11,0.135,息,"9,999.95",0.01,22.11,22.11,除權息資料,,,,
339,108年07月16日,1109,信大,19.20,18.40,0.8,息,20.20,16.60,18.40,18.40,除權息資料,110年第1季,22.68,0.83,
340,108年07月16日,1312A,國喬特,33.95,33.35,0.6,息,36.65,30.05,33.35,33.35,除權息資料,110年第1季,32.93,2.13,
341,108年07月16日,1313,聯成,11.25,11.05,0.198454,息,12.15,9.95,11.05,11.05,除權息資料,110年第1季,19.71,0.99,
342,108年07月16日,1454,台富,8.12,7.92,0.2,息,8.71,7.13,7.92,7.92,除權息資料,110年第1季,12.78,-0.05,
343,108年07月16日,1524,耿鼎,10.45,9.95,0.5,息,10.90,8.96,9.95,9.95,除權息資料,110年第1季,13.37,0.13,
344,108年07月16日,1532,勤美,36.40,33.70,2.7,息,37.05,30.35,33.70,33.70,除權息資料,110年第1季,32.22,0.46,
345,108年07月16日,1717,長興,26.65,25.75,0.9,息,28.30,23.20,25.75,25.75,除權息資料,110年第1季,18.90,0.66,
346,108年07月16日,1907,永豐餘,12.55,11.95,0.6,息,13.10,10.80,11.95,11.95,除權息資料,110年第1季,27.37,0.94,
347,108年07月16日,2006,東和鋼鐵,23.65,22.45,1.2,息,24.65,20.25,22.45,22.45,除權息資料,110年第1季,27.28,1.38,
348,108年07月16日,2031,新光鋼,31.40,29.90,1.5,息,32.85,26.95,29.90,29.90,除權息資料,110年第1季,27.33,2.0,
349,108年07月16日,2207,和泰車,492.00,480.00,12.0,息,528.00,432.00,480.00,480.00,除權息資料,110年第1季,112.30,9.16,
350,108年07月16日,2303,聯電,14.90,14.31,0.589893,息,15.70,12.90,14.30,14.31,除權息資料,110年第1季,20.12,0.85,
351,108年07月16日,2419,仲琦,21.30,20.48,0.813529,息,22.50,18.45,20.50,20.48,除權息資料,110年第1季,15.53,0.0,
352,108年07月16日,2483,百容,21.35,20.06,1.288024,息,22.05,18.10,20.05,20.06,除權息資料,110年第1季,21.37,0.08,
353,108年07月16日,2855,統一證,13.75,13.05,0.6990689999999999,息,14.35,11.75,13.05,13.05,除權息資料,110年第1季,21.75,0.68,
354,108年07月16日,2906,高林,11.80,11.40,0.4,息,12.50,10.30,11.40,11.40,除權息資料,110年第1季,14.48,0.05,
355,108年07月16日,2908,特力,22.15,20.84,1.3037040000000002,息,22.90,18.80,20.85,20.84,除權息資料,110年第1季,12.90,0.56,
356,108年07月16日,3305,昇貿,20.75,19.72,1.02726,息,21.65,17.75,19.70,19.72,除權息資料,110年第1季,31.92,1.04,
