,資料日期,股票代號,股票名稱,除權息前收盤價,除權息參考價,權值+息值,權/息,漲停價格,跌停價格,開盤競價基準,減除股利參考價,詳細資料,最近一次申報資料 季別/日期,最近一次申報每股 (單位)淨值,最近一次申報每股 (單位)盈餘,Unnamed: 15
357,108年07月16日,3450,聯鈞,59.80,56.80,3.0,息,62.40,51.20,56.80,56.80,除權息資料,110年第1季,27.20,0.62,
358,108年07月16日,3545,敦泰,23.60,23.07,0.520108,息,25.35,20.80,23.05,23.07,除權息資料,110年第1季,41.30,4.24,
359,108年07月16日,3679,新至陞,48.90,45.90,3.0,息,50.40,41.35,45.90,45.90,除權息資料,110年第1季,74.37,3.49,
360,108年07月16日,4904,遠傳,76.00,72.25,3.75,息,79.40,65.10,72.30,72.25,除權息資料,110年第1季,21.22,0.56,
361,108年07月16日,5284,jpp-KY,60.70,58.10,2.6,息,63.90,52.30,58.10,58.10,除權息資料,110年第1季,41.15,1.25,
362,108年07月16日,5469,瀚宇博,32.65,31.03,1.61706,權息,34.10,27.95,31.05,31.03,除權息資料,110年第1季,57.21,1.48,
363,108年07月16日,5522,遠雄,41.00,38.00,3.0,息,41.80,34.20,38.00,38.00,除權息資料,110年第1季,51.09,0.97,
364,108年07月16日,6141,柏承,19.65,19.55,0.1,息,21.50,17.60,19.55,19.55,除權息資料,110年第1季,19.73,0.62,
365,108年07月16日,6196,帆宣,53.10,50.10,2.996839,息,55.10,45.10,50.10,50.10,除權息資料,110年第1季,34.46,1.11,
366,108年07月16日,6415,矽力-KY,650.00,643.47,6.5236730000000005,息,707.00,580.00,643.00,643.47,除權息資料,110年第1季,206.66,10.69,
367,108年07月16日,8070,長華*,172.50,160.50,12.0,息,176.50,144.50,160.50,160.50,除權息資料,110年第1季,11.25,0.36,
368,108年07月16日,8131,福懋科,36.95,34.45,2.5,息,37.85,31.05,34.45,34.45,除權息資料,110年第1季,27.83,0.82,
369,108年07月17日,"=""00702""",國泰標普低波高息,21.67,21.22,0.45,息,"9,999.95",0.01,21.22,21.22,除權息資料,,,,
370,108年07月17日,"=""00735""",國泰臺韓科技,18.26,18.07,0.19,息,"9,999.95",0.01,18.07,18.07,除權息資料,,,,
371,108年07月17日,"=""00736""",國泰新興市場,20.37,20.20,0.17,息,"9,999.95",0.01,20.20,20.20,除權息資料,,,,
372,108年07月17日,1236,宏亞,13.75,13.35,0.4,息,14.65,12.05,13.35,13.35,除權息資料,110年第1季,15.29,0.57,
373,108年07月17日,1256,鮮活果汁-KY,240.00,212.54,27.454546,權息,233.50,191.50,212.50,212.54,除權息資料,110年第1季,83.26,5.88,
374,108年07月17日,1434,福懋,39.40,37.30,2.1,息,41.00,33.60,37.30,37.30,除權息資料,110年第1季,36.83,0.34,
375,108年07月17日,1463,強盛,16.15,14.75,1.4,息,16.20,13.30,14.75,14.75,除權息資料,110年第1季,13.25,0.19,
376,108年07月17日,1734,杏輝,19.80,19.70,0.1,息,21.65,17.75,19.70,19.70,除權息資料,110年第1季,15.88,0.03,
377,108年07月17日,1736,喬山,79.00,78.35,0.65,息,86.10,70.60,78.40,78.35,除權息資料,110年第1季,30.41,0.22,
378,108年07月17日,2029,盛餘,19.60,19.35,0.25,息,21.25,17.45,19.35,19.35,除權息資料,110年第1季,27.92,0.86,
379,108年07月17日,2030,彰源,13.40,12.40,1.0,息,13.60,11.20,12.40,12.40,除權息資料,110年第1季,14.34,0.45,
380,108年07月17日,2426,鼎元,17.90,16.70,1.2,息,18.35,15.05,16.70,16.70,除權息資料,110年第1季,12.56,0.25,
381,108年07月17日,2448,晶電,24.60,24.30,0.3,息,26.70,21.90,24.30,24.30,除權息資料,109年第4季,35.00,-7.52,
382,108年07月17日,3015,全漢,20.35,19.10,1.25,息,21.00,17.20,19.10,19.10,除權息資料,110年第1季,60.28,0.7,
383,108年07月17日,6206,飛捷,80.60,75.60,5.0,息,83.10,68.10,75.60,75.60,除權息資料,110年第1季,30.90,0.6,
384,108年07月17日,8996,高力,44.55,42.55,2.0,息,46.80,38.30,42.55,42.55,除權息資料,110年第1季,19.93,0.2,
385,108年07月18日,"=""006208""",富邦台50,47.41,46.74,0.661,息,51.40,42.07,46.74,46.74,除權息資料,110年05月18日,75.85,,
386,108年07月18日,"=""00692""",富邦公司治理,21.69,21.43,0.256,息,23.57,19.29,21.43,21.43,除權息資料,110年05月18日,33.77,,
387,108年07月18日,"=""00717""",富邦美國特別股,20.08,19.85,0.225,息,"9,999.95",0.01,19.85,19.85,除權息資料,,,,
388,108年07月18日,1110,東泥,16.90,16.80,0.1,息,18.45,15.15,16.80,16.80,除權息資料,110年第1季,14.95,0.03,
389,108年07月18日,1219,福壽,18.00,17.90,0.1,息,19.65,16.15,17.90,17.90,除權息資料,110年第1季,14.45,0.73,
390,108年07月18日,1227,佳格,61.50,59.00,2.5,息,64.90,53.10,59.00,59.00,除權息資料,110年第1季,20.16,0.62,
391,108年07月18日,1414,東和,7.06,6.86,0.2,息,7.54,6.18,6.86,6.86,除權息資料,110年第1季,14.43,0.08,
392,108年07月18日,1519,華城,27.80,27.50,0.3,息,30.25,24.75,27.50,27.50,除權息資料,110年第1季,12.32,0.04,
393,108年07月18日,1535,中宇,33.45,32.35,1.1,息,35.55,29.15,32.35,32.35,除權息資料,110年第1季,24.68,0.72,
394,108年07月18日,1905,華紙,10.85,10.50,0.35,息,11.55,9.45,10.50,10.50,除權息資料,110年第1季,13.84,0.09,
395,108年07月18日,2013,中鋼構,25.20,24.73,0.47,息,27.20,22.30,24.75,24.73,除權息資料,110年第1季,25.90,0.39,
396,108年07月18日,2204,中華,28.35,26.65,1.7,息,29.30,24.00,26.65,26.65,除權息資料,110年第1季,78.54,2.35,
397,108年07月18日,2417,圓剛,11.20,11.10,0.1,息,12.20,9.99,11.10,11.10,除權息資料,110年第1季,21.90,0.46,
398,108年07月18日,2449,京元電子,32.55,31.20,1.35,息,34.30,28.10,31.20,31.20,除權息資料,110年第1季,25.22,0.94,
399,108年07月18日,2496,卓越,82.90,78.90,4.0,息,86.70,71.10,78.90,78.90,除權息資料,110年第1季,43.69,0.79,
400,108年07月18日,2535,達欣工,21.95,20.32,1.621114,息,22.35,18.30,20.30,20.32,除權息資料,110年第1季,23.45,0.68,
401,108年07月18日,2613,中櫃,13.45,13.16,0.282731,息,14.45,11.85,13.15,13.16,除權息資料,110年第1季,22.35,0.03,
402,108年07月18日,2707,晶華,188.00,176.98,11.017956,息,194.50,159.50,177.00,176.98,除權息資料,110年第1季,23.60,2.11,
403,108年07月18日,3032,偉訓,29.05,26.80,2.25,息,29.45,24.15,26.80,26.80,除權息資料,110年第1季,23.17,0.64,
404,108年07月18日,3550,聯穎,15.80,14.80,1.0,息,16.25,13.35,14.80,14.80,除權息資料,110年第1季,22.67,0.46,
405,108年07月18日,3591,艾笛森,14.45,14.15,0.299996,息,15.55,12.75,14.15,14.15,除權息資料,110年第1季,21.05,0.29,
406,108年07月18日,3617,碩天,97.70,92.40,5.3,息,101.50,83.20,92.40,92.40,除權息資料,110年第1季,51.67,0.9,
407,108年07月18日,4562,穎漢,33.50,32.00,1.5,息,35.20,28.80,32.00,32.00,除權息資料,110年第1季,13.70,-0.35,
408,108年07月18日,4935,茂林-KY,59.50,58.70,0.8,息,64.50,52.90,58.70,58.70,除權息資料,110年第1季,57.79,2.49,
409,108年07月18日,6189,豐藝,35.15,32.52,2.63,息,35.75,29.30,32.50,32.52,除權息資料,110年第1季,23.05,1.23,
410,108年07月18日,6451,訊芯-KY,112.00,109.66,2.333239,息,120.50,98.70,109.50,109.66,除權息資料,110年第1季,60.10,2.16,
411,108年07月18日,8222,寶一,20.50,20.00,0.5,息,22.00,18.00,20.00,20.00,除權息資料,110年第1季,12.01,-0.43,
412,108年07月18日,8249,菱光,23.15,21.85,1.3,息,24.00,19.70,21.85,21.85,除權息資料,110年第1季,28.91,0.31,
413,108年07月18日,8497,格威傳媒,53.20,49.70,3.5,息,54.60,44.75,49.70,49.70,除權息資料,109年第2季,6.84,-1.4,
414,108年07月18日,9911,櫻花,48.90,46.25,2.65,息,50.80,41.65,46.25,46.25,除權息資料,110年第1季,24.20,1.34,
415,108年07月18日,9917,中保科,89.90,85.90,4.0,息,94.40,77.40,85.90,85.90,除權息資料,110年第1季,26.89,1.33,
416,108年07月18日,9919,康那香,10.75,10.55,0.2,息,11.60,9.50,10.55,10.55,除權息資料,110年第1季,13.16,0.2,
417,108年07月19日,"=""0050""",元大台灣50,82.70,82.00,0.7,息,90.20,73.80,82.00,82.00,除權息資料,110年05月18日,132.17,,
418,108年07月19日,"=""006203""",元大MSCI台灣,39.00,38.60,0.4,息,42.46,34.74,38.60,38.60,除權息資料,110年05月18日,62.42,,
419,108年07月19日,1319,東陽,47.70,46.00,1.7,息,50.60,41.40,46.00,46.00,除權息資料,110年第1季,36.99,0.42,
420,108年07月19日,1323,永裕,35.15,33.35,1.8,息,36.65,30.05,33.35,33.35,除權息資料,110年第1季,23.44,0.62,
421,108年07月19日,1402,遠東新,33.90,32.10,1.8,息,35.30,28.90,32.10,32.10,除權息資料,110年第1季,38.58,0.54,
422,108年07月19日,2010,春源,10.80,10.24,0.56,息,11.25,9.22,10.25,10.24,除權息資料,110年第1季,16.51,0.4,
423,108年07月19日,2206,三陽工業,22.55,21.55,1.0,息,23.70,19.40,21.55,21.55,除權息資料,110年第1季,19.27,0.74,
424,108年07月19日,2367,燿華,24.25,23.85,0.4,息,26.20,21.50,23.85,23.85,除權息資料,110年第1季,17.56,1.89,
425,108年07月19日,4564,元翎,58.00,55.50,2.5,息,61.00,49.95,55.50,55.50,除權息資料,110年第1季,23.24,0.51,
426,108年07月19日,5706,鳳凰,39.00,35.60,3.390476,權息,39.15,32.05,35.60,35.60,除權息資料,110年第1季,18.28,0.87,
427,108年07月19日,6672,騰輝電子-KY,80.60,77.25,3.347,息,84.90,69.60,77.30,77.25,除權息資料,110年第1季,36.84,2.72,
428,108年07月19日,8374,羅昇,19.80,19.30,0.5,息,21.20,17.40,19.30,19.30,除權息資料,110年第1季,18.01,0.44,
429,108年07月22日,1455,集盛,9.19,8.99,0.2,息,9.88,8.10,8.99,8.99,除權息資料,110年第1季,13.01,0.72,
430,108年07月22日,1477,聚陽,214.00,197.04,16.952381,權息,216.50,177.50,197.00,197.04,除權息資料,110年第1季,48.74,2.92,
431,108年07月22日,1708,東鹼,28.00,26.19,1.8095240000000001,權息,28.80,23.60,26.20,26.19,除權息資料,110年第1季,24.50,0.23,
432,108年07月22日,1735,日勝化,16.15,16.00,0.15,息,17.60,14.40,16.00,16.00,除權息資料,110年第1季,14.90,0.02,
433,108年07月22日,2105,正新,40.40,39.30,1.1,息,43.20,35.40,39.30,39.30,除權息資料,110年第1季,25.20,0.56,
434,108年07月22日,2301,光寶科,47.10,44.18,2.92,息,48.55,39.80,44.20,44.18,除權息資料,110年第1季,30.38,1.83,
435,108年07月22日,2387,精元,32.80,31.79,1.005361,息,34.95,28.65,31.80,31.79,除權息資料,110年第1季,39.48,1.0,
436,108年07月22日,2442,新美齊,15.40,13.53,1.860769,權息,14.85,12.20,13.55,13.53,除權息資料,110年第1季,14.05,0.15,
437,108年07月22日,2636,台驊投控,26.55,24.35,2.2,息,26.75,21.95,24.35,24.35,除權息資料,110年第1季,31.08,3.16,
438,108年07月22日,3164,景岳,28.40,26.90,1.5,息,29.55,24.25,26.90,26.90,除權息資料,110年第1季,15.67,0.35,
439,108年07月22日,3231,緯創,25.30,23.81,1.487932,息,26.15,21.45,23.80,23.81,除權息資料,110年第1季,25.23,0.04,
440,108年07月22日,3380,明泰,20.85,19.84,1.000373,息,21.80,17.90,19.85,19.84,除權息資料,110年第1季,18.20,0.21,
441,108年07月22日,3413,京鼎,130.50,123.50,7.0,息,135.50,111.50,123.50,123.50,除權息資料,110年第1季,70.83,3.45,
442,108年07月22日,3504,揚明光,96.20,95.70,0.5,息,105.00,86.20,95.70,95.70,除權息資料,110年第1季,27.47,-0.28,
443,108年07月22日,4915,致伸,53.50,51.09,2.400257,息,56.10,46.00,51.10,51.09,除權息資料,110年第1季,30.44,1.13,
444,108年07月22日,6120,達運,18.00,17.66,0.34,息,19.40,15.90,17.65,17.66,除權息資料,110年第1季,14.30,-0.52,
445,108年07月22日,6442,光聖,39.80,36.47,3.32381,權息,40.10,32.85,36.45,36.47,除權息資料,110年第1季,24.91,0.21,
446,108年07月22日,8112,至上,31.90,28.90,3.0,息,31.75,26.05,28.90,28.90,除權息資料,110年第1季,19.84,1.62,
447,108年07月22日,8473,山林水,53.90,51.34,2.555632,息,56.40,46.25,51.30,51.34,除權息資料,110年第1季,42.67,1.08,
448,108年07月22日,9918,欣天然,34.55,33.40,1.15,息,36.70,30.10,33.40,33.40,除權息資料,110年第1季,18.03,0.76,
449,108年07月22日,9926,新海,41.00,39.50,1.5,息,43.45,35.55,39.50,39.50,除權息資料,110年第1季,19.24,0.7,
450,108年07月23日,1220,台榮,11.25,10.79,0.46,息,11.85,9.72,10.80,10.79,除權息資料,110年第1季,13.74,0.37,
451,108年07月23日,1465,偉全,14.90,14.60,0.3,息,16.05,13.15,14.60,14.60,除權息資料,110年第1季,16.43,-0.09,
452,108年07月23日,2201,裕隆,23.20,22.53,0.67,息,24.75,20.30,22.55,22.53,除權息資料,110年第1季,50.69,1.39,
453,108年07月23日,2610,華航,9.89,9.68,0.20960700000000002,息,10.60,8.72,9.68,9.68,除權息資料,110年第1季,10.40,-0.19,
454,108年07月23日,3583,辛耘,65.40,62.90,2.5,息,69.10,56.70,62.90,62.90,除權息資料,110年第1季,33.78,0.25,
455,108年07月23日,4119,旭富,107.50,103.30,4.2,息,113.50,93.00,103.50,103.30,除權息資料,110年第1季,42.10,0.52,
456,108年07月23日,4190,佐登-KY,116.00,111.50,4.5,息,122.50,100.50,111.50,111.50,除權息資料,110年第1季,35.07,1.22,
457,108年07月23日,4536,拓凱,180.00,174.50,5.5,息,191.50,157.50,174.50,174.50,除權息資料,110年第1季,61.03,2.51,
458,108年07月23日,4555,氣立,55.80,53.80,2.0,息,59.10,48.45,53.80,53.80,除權息資料,110年第1季,37.92,0.66,
459,108年07月23日,5434,崇越,87.10,81.80,5.3,息,89.90,73.70,81.80,81.80,除權息資料,110年第1季,52.67,2.5,
460,108年07月23日,6153,嘉聯益,32.30,31.06,1.2320389999999999,權息,34.15,28.00,31.05,31.06,除權息資料,110年第1季,28.46,-0.09,
461,108年07月23日,6226,光鼎,7.69,7.57,0.12,息,8.32,6.82,7.57,7.57,除權息資料,110年第1季,10.45,0.02,
462,108年07月23日,9910,豐泰,237.00,209.36,27.636364,權息,230.00,188.50,209.50,209.36,除權息資料,110年第1季,21.52,1.86,
463,108年07月24日,1102,亞泥,46.80,44.00,2.8,息,48.40,39.60,44.00,44.00,除權息資料,110年第1季,44.87,1.02,
464,108年07月24日,1540,喬福,22.05,20.55,1.5,息,22.60,18.50,20.55,20.55,除權息資料,110年第1季,15.88,0.24,
465,108年07月24日,1762,中化生,37.40,36.20,1.2,息,39.80,32.60,36.20,36.20,除權息資料,110年第1季,33.85,1.27,
466,108年07月24日,1783,和康生,27.50,26.81,0.6804979999999999,息,29.45,24.15,26.80,26.81,除權息資料,110年第1季,12.70,0.31,
467,108年07月24日,2352,佳世達,20.25,19.40,0.85,息,21.30,17.50,19.40,19.40,除權息資料,110年第1季,19.82,1.07,
468,108年07月24日,2633,台灣高鐵,43.45,42.33,1.12,息,46.55,38.10,42.35,42.33,除權息資料,110年第1季,12.70,0.24,
469,108年07月24日,3645,達邁,52.10,48.19,3.9095239999999998,權息,53.00,43.40,48.20,48.19,除權息資料,110年第1季,21.99,0.69,
470,108年07月24日,4720,德淵,13.80,13.65,0.15,息,15.00,12.30,13.65,13.65,除權息資料,110年第1季,12.96,0.07,
471,108年07月24日,6108,競國,30.65,28.15,2.5,息,30.95,25.35,28.15,28.15,除權息資料,110年第1季,21.69,0.21,
472,108年07月24日,8443,阿瘦,12.55,12.12,0.43,息,13.30,10.95,12.10,12.12,除權息資料,110年第1季,18.45,-0.72,
473,108年07月24日,9941,裕融,132.00,115.00,16.999999,權息,126.50,103.50,115.00,115.00,除權息資料,110年第1季,46.99,3.1,
474,108年07月24日,9941A,裕融甲特,54.10,53.67,0.421917,息,59.00,48.35,53.70,53.67,除權息資料,110年第1季,46.99,3.1,
475,108年07月25日,1234,黑松,33.30,31.70,1.6,息,34.85,28.55,31.70,31.70,除權息資料,110年第1季,45.29,0.33,
476,108年07月25日,1304,台聚,12.05,11.75,0.3,息,12.90,10.60,11.75,11.75,除權息資料,110年第1季,20.96,1.16,
477,108年07月25日,1305,華夏,24.15,21.77,2.371154,權息,23.90,19.60,21.75,21.77,除權息資料,110年第1季,19.09,1.49,
478,108年07月25日,1308,亞聚,14.25,13.95,0.3,息,15.30,12.60,13.95,13.95,除權息資料,110年第1季,22.43,0.95,
479,108年07月25日,1309,台達化,10.65,10.24,0.404902,權息,11.25,9.22,10.25,10.24,除權息資料,110年第1季,20.03,1.42,
480,108年07月25日,1473,台南,26.45,25.95,0.5,息,28.50,23.40,25.95,25.95,除權息資料,110年第1季,22.77,0.31,
481,108年07月25日,1522,堤維西,28.20,26.90,1.3,息,29.55,24.25,26.90,26.90,除權息資料,110年第1季,21.03,0.25,
482,108年07月25日,1528,恩德,9.48,9.28,0.2,息,10.20,8.36,9.28,9.28,除權息資料,110年第1季,10.78,0.05,
483,108年07月25日,1701,中化,19.55,18.75,0.8,息,20.60,16.90,18.75,18.75,除權息資料,110年第1季,23.66,0.43,
484,108年07月25日,1789,神隆,25.50,25.01,0.49,息,27.50,22.55,25.00,25.01,除權息資料,110年第1季,13.67,0.11,
485,108年07月25日,1810,和成,7.89,7.69,0.2,息,8.45,6.93,7.69,7.69,除權息資料,110年第1季,16.37,-0.03,
486,108年07月25日,2002,中鋼,25.00,24.00,1.0,息,26.40,21.60,24.00,24.00,除權息資料,110年第1季,19.86,0.58,
487,108年07月25日,2002A,中鋼特,48.70,47.30,1.4,息,52.00,42.60,47.30,47.30,除權息資料,110年第1季,19.86,0.58,
488,108年07月25日,2014,中鴻,10.65,10.55,0.1,息,11.60,9.50,10.55,10.55,除權息資料,110年第1季,11.92,1.18,
489,108年07月25日,2069,運錩,24.70,22.20,2.5,息,24.40,20.00,22.20,22.20,除權息資料,110年第1季,21.88,0.65,
490,108年07月25日,2317,鴻海,81.30,77.30,4.0,息,85.00,69.60,77.30,77.30,除權息資料,110年第1季,91.91,2.03,
491,108年07月25日,2354,鴻準,66.70,63.50,3.2,息,69.80,57.20,63.50,63.50,除權息資料,110年第1季,85.49,0.7,
492,108年07月25日,2412,中華電,112.00,107.52,4.479,息,118.00,96.80,107.50,107.52,除權息資料,110年第1季,49.73,1.14,
493,108年07月25日,2414,精技,22.20,20.75,1.45,息,22.80,18.70,20.75,20.75,除權息資料,110年第1季,18.00,0.86,
494,108年07月25日,2511,太子,11.90,11.25,0.65,息,12.35,10.15,11.25,11.25,除權息資料,110年第1季,15.63,0.51,
495,108年07月25日,2884,玉山金,28.10,25.57,2.528178,權息,28.10,23.05,25.55,25.57,除權息資料,110年第1季,14.91,0.41,
496,108年07月25日,3013,晟銘電,15.10,14.80,0.3,息,16.25,13.35,14.80,14.80,除權息資料,110年第1季,15.23,0.08,
497,108年07月25日,3406,玉晶光,416.50,413.00,3.4954,息,454.00,372.00,413.00,413.00,除權息資料,110年第1季,143.64,2.5,
498,108年07月25日,3605,宏致,22.55,21.85,0.7,息,24.00,19.70,21.85,21.85,除權息資料,110年第1季,36.97,1.24,
499,108年07月25日,4104,佳醫,54.70,51.70,3.0,息,56.80,46.55,51.70,51.70,除權息資料,110年第1季,51.11,0.93,
500,108年07月25日,4106,雃博,27.30,26.65,0.65,息,29.30,24.00,26.65,26.65,除權息資料,110年第1季,20.96,0.29,
501,108年07月25日,4137,麗豐-KY,275.50,263.50,12.0,息,289.50,237.50,263.50,263.50,除權息資料,110年第1季,58.76,3.91,
502,108年07月25日,4526,東台,18.30,18.00,0.3,息,19.80,16.20,18.00,18.00,除權息資料,110年第1季,18.82,-0.3,
503,108年07月25日,4540,全球傳動,74.00,70.40,3.6,息,77.40,63.40,70.40,70.40,除權息資料,110年第1季,32.60,0.1,
504,108年07月25日,4566,時碩工業,45.00,43.00,1.9942060000000001,息,47.30,38.70,43.00,43.00,除權息資料,110年第1季,34.18,0.78,
505,108年07月25日,6128,上福,35.15,33.15,2.0,息,36.45,29.85,33.15,33.15,除權息資料,110年第1季,25.17,0.44,
506,108年07月25日,6191,精成科,15.70,15.40,0.3,息,16.90,13.90,15.40,15.40,除權息資料,110年第1季,31.62,1.33,
507,108年07月25日,6271,同欣電,134.00,128.00,6.0,息,140.50,115.50,128.00,128.00,除權息資料,110年第1季,121.40,2.68,
508,108年07月25日,6277,宏正,93.50,85.50,8.0,息,94.00,77.00,85.50,85.50,除權息資料,110年第1季,38.18,1.43,
509,108年07月25日,6288,聯嘉,20.05,19.50,0.55,息,21.45,17.55,19.50,19.50,除權息資料,110年第1季,14.42,0.2,
510,108年07月25日,6416,瑞祺電通,80.80,77.30,3.5,息,85.00,69.60,77.30,77.30,除權息資料,110年第1季,43.42,1.0,
511,108年07月25日,6558,興能高,64.20,62.99,1.203624,息,69.20,56.70,63.00,62.99,除權息資料,110年第1季,16.06,0.29,
512,108年07月25日,6573,虹揚-KY,26.25,25.36,0.8841469999999999,權息,27.85,22.85,25.35,25.36,除權息資料,110年第1季,15.38,-0.54,
513,108年07月25日,6655,科定,44.75,44.20,0.541606,權,49.20,39.80,44.75,44.75,除權息資料,110年第1季,34.77,0.99,
514,108年07月25日,8021,尖點,20.25,19.05,1.2,息,20.95,17.15,19.05,19.05,除權息資料,110年第1季,31.79,0.65,
515,108年07月25日,8110,華東,10.50,10.20,0.3,息,11.20,9.18,10.20,10.20,除權息資料,110年第1季,24.32,0.06,
516,108年07月25日,8215,明基材,24.40,23.80,0.6,息,26.15,21.45,23.80,23.80,除權息資料,110年第1季,14.02,0.52,
517,108年07月25日,9905,大華,25.20,24.20,1.0,息,26.60,21.80,24.20,24.20,除權息資料,110年第1季,24.23,0.4,
518,108年07月25日,9908,大台北,29.95,28.85,1.1,息,31.70,26.00,28.85,28.85,除權息資料,110年第1季,23.38,0.41,
519,108年07月25日,9925,新保,38.75,36.75,2.0,息,40.40,33.10,36.75,36.75,除權息資料,110年第1季,27.16,0.48,
520,108年07月25日,9933,中鼎,47.00,44.74,2.254929,息,49.20,40.30,44.75,44.74,除權息資料,110年第1季,21.28,0.31,
521,108年07月26日,2360,致茂,159.50,155.32,4.1778260000000005,息,170.50,140.00,155.50,155.32,除權息資料,110年第1季,39.47,5.36,
522,108年07月26日,2427,三商電,10.50,10.10,0.4,息,11.10,9.09,10.10,10.10,除權息資料,110年第1季,12.17,0.13,
523,108年07月26日,2495,普安,13.55,13.15,0.4,息,14.45,11.85,13.15,13.15,除權息資料,110年第1季,14.62,0.12,
524,108年07月26日,2637,慧洋-KY,35.20,33.71,1.48709,息,37.05,30.35,33.70,33.71,除權息資料,110年第1季,38.92,1.19,
525,108年07月26日,3022,威強電,35.20,33.70,1.5,息,37.05,30.35,33.70,33.70,除權息資料,110年第1季,44.46,1.46,
526,108年07月26日,4551,智伸科,125.50,122.40,3.1,息,134.50,110.50,122.50,122.40,除權息資料,110年第1季,59.77,3.0,
527,108年07月26日,5283,禾聯碩,106.50,97.50,9.0,息,107.00,87.80,97.50,97.50,除權息資料,110年第1季,50.88,2.17,
528,108年07月26日,6414,樺漢,234.00,227.00,7.0,息,249.50,204.50,227.00,227.00,除權息資料,110年第1季,97.85,0.0,
529,108年07月29日,1503,士電,46.55,45.05,1.5,息,49.55,40.55,45.05,45.05,除權息資料,110年第1季,49.46,1.26,
530,108年07月29日,2382,廣達,61.50,57.95,3.55,息,63.70,52.20,58.00,57.95,除權息資料,110年第1季,40.44,1.84,
531,108年07月29日,2420,新巨,38.60,35.80,2.8,息,39.35,32.25,35.80,35.80,除權息資料,110年第1季,21.74,0.68,
532,108年07月29日,2471,資通,18.65,17.45,1.2,息,19.15,15.75,17.45,17.45,除權息資料,110年第1季,16.56,0.29,
533,108年07月29日,2536,宏普,21.45,20.45,1.0,息,22.45,18.45,20.45,20.45,除權息資料,110年第1季,36.71,0.21,
534,108年07月29日,3037,欣興,41.15,40.34,0.800053,息,44.35,36.35,40.35,40.34,除權息資料,110年第1季,34.46,1.49,
